station_id,state,city,station_name,timestamp,pm2_5,pm10,no,no2,nox,nh3,so2,co,ozone,benzene,toluene,temp,humidity,wind_speed,wind_direction,rainfall,solar_radiation,barometric_pressure
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 08:45:00+00:00,7.0,41.0,2.6,4.6,4.6,10.2,13.2,1.31,111.7,0.4,43.9,34.4,71.0,0.3,39.0,0.0,298.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 09:00:00+00:00,44.0,102.0,2.0,5.4,4.5,9.5,13.3,1.34,85.2,0.3,43.7,34.5,71.0,0.3,69.0,0.0,307.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 09:15:00+00:00,44.0,102.0,1.9,5.3,4.4,9.3,13.4,1.39,135.6,0.4,44.1,34.4,71.0,0.3,26.0,0.0,296.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 09:30:00+00:00,44.0,102.0,1.7,6.2,4.7,9.0,13.3,1.36,140.5,0.3,44.3,34.6,70.0,0.3,47.0,0.0,304.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 09:45:00+00:00,44.0,102.0,1.2,6.2,4.3,8.6,13.3,1.36,131.0,0.4,44.4,35.2,67.0,0.3,30.0,0.0,296.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 10:00:00+00:00,44.0,118.0,1.0,6.2,4.1,8.5,13.2,1.3,88.4,0.3,43.8,35.1,67.0,0.3,32.0,0.0,294.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 10:15:00+00:00,44.0,118.0,1.3,5.9,4.2,8.0,13.2,1.31,115.8,0.4,44.2,34.8,68.0,0.3,45.0,0.0,291.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 10:30:00+00:00,44.0,118.0,1.2,5.7,4.0,7.7,13.0,1.23,106.8,0.4,44.1,34.9,68.0,0.3,7.0,0.0,322.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 10:45:00+00:00,44.0,118.0,1.8,5.7,4.5,8.7,13.4,1.39,106.1,0.3,44.0,35.4,66.0,0.3,29.0,0.0,270.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 11:00:00+00:00,81.0,177.0,4.1,6.2,6.6,8.6,14.0,1.67,98.0,0.4,41.7,34.9,68.0,0.3,85.0,0.0,296.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 11:15:00+00:00,81.0,177.0,111.9,4.0,93.1,9.75,14.6,1.92,94.1,0.4,41.2,35.8,66.0,0.3,95.0,0.0,294.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 11:30:00+00:00,81.0,177.0,3.3,2.5,4.0,10.9,13.2,1.3,91.5,0.5,42.3,36.1,62.0,0.3,35.0,0.0,291.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 11:45:00+00:00,81.0,177.0,2.9,1.5,3.1,10.6,13.2,1.3,88.2,0.6,42.5,35.8,63.0,0.3,27.0,0.0,317.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 12:00:00+00:00,59.0,184.0,2.0,2.3,2.8,9.7,13.0,1.23,82.6,0.5,42.3,36.0,62.0,0.3,50.0,0.0,309.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 12:15:00+00:00,59.0,184.0,3.2,10.8,8.4,6.4,13.0,1.23,78.9,0.4,42.3,36.0,62.0,0.3,70.0,0.0,316.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 12:30:00+00:00,59.0,184.0,5.6,29.4,20.2,5.933333333333334,13.2,1.29,78.4,0.4,42.6,36.2,61.0,0.3,25.0,0.0,288.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 12:45:00+00:00,59.0,184.0,3.9,31.6,20.0,5.466666666666667,13.1,1.28,78.5,0.5,42.8,34.8,66.0,0.3,16.0,0.0,264.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 13:00:00+00:00,48.0,191.0,1.1,11.8,7.2,5.0,12.8,1.13,106.5,0.6,43.1,33.4,67.0,0.3,42.0,0.0,272.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 13:15:00+00:00,48.0,191.0,2.1,10.8,7.5,4.8,12.3,0.93,88.5,0.4,43.5,33.3,68.0,0.3,27.0,0.0,283.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 13:30:00+00:00,48.0,191.0,2.0,13.0,8.6,6.0,12.5,1.0,88.6,0.4,43.6,33.4,68.0,0.3,31.0,0.0,292.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 13:45:00+00:00,48.0,191.0,2.7,14.4,9.8,7.5,12.7,1.09,91.7,0.4,43.5,34.0,67.0,0.3,41.0,0.0,321.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 14:00:00+00:00,35.0,90.0,2.7,14.5,9.9,9.8,12.4,0.94,98.9,0.4,43.6,35.4,60.0,0.3,8.0,0.0,320.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 14:15:00+00:00,35.0,90.0,10.1,8.0,12.5,15.7,12.8,1.12,100.2,0.3,43.7,35.4,61.0,0.3,42.0,0.0,272.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 14:30:00+00:00,35.0,90.0,11.0,13.6,16.2,18.5,12.5,1.01,101.1,0.3,43.4,34.1,67.0,0.3,52.0,0.0,301.0,741.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 14:45:00+00:00,35.0,90.0,4.3,10.3,9.0,18.0,12.5,0.99,101.7,0.4,35.4,33.6,69.0,0.3,100.0,0.0,265.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 15:00:00+00:00,13.0,122.0,3.0,6.4,5.9,17.1,12.6,1.02,100.0,0.3,27.6,32.8,75.0,0.3,81.0,0.0,271.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 15:15:00+00:00,13.0,122.0,7.5,9.5,11.1,12.5,12.9,1.17,89.0,0.4,37.5,32.3,81.0,0.3,22.0,0.0,329.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 15:30:00+00:00,13.0,122.0,2.2,8.4,6.3,12.0,12.7,1.09,109.5,0.4,28.9,32.9,78.0,0.3,33.0,0.0,307.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 15:45:00+00:00,13.0,122.0,0.9,10.2,6.2,11.6,12.8,1.15,119.8,0.4,38.3,33.6,74.0,0.3,14.0,0.0,316.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 16:00:00+00:00,12.0,28.0,2.6,10.5,7.7,11.7,13.1,1.26,109.8,0.4,44.9,34.1,70.0,0.3,70.0,0.0,308.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 16:15:00+00:00,12.0,28.0,4.7,8.4,8.3,11.8,13.2,1.29,105.4,0.4,45.8,34.7,68.0,0.3,29.0,0.0,301.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 16:30:00+00:00,12.0,28.0,2.9,12.5,9.0,11.0,13.2,1.3,112.9,0.5,48.3,34.9,66.0,0.3,1.0,0.0,297.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 16:45:00+00:00,12.0,28.0,5.4,15.3,12.5,11.5,13.0,1.23,107.5,0.5,49.8,35.0,65.0,0.3,17.0,0.0,288.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 17:00:00+00:00,74.0,206.0,3.1,9.3,7.5,10.3,12.6,1.04,82.8,0.6,49.2,34.9,64.0,0.3,15.0,0.0,288.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 17:15:00+00:00,74.0,206.0,1.6,10.1,6.7,8.5,12.4,0.96,58.8,0.5,46.4,35.0,64.0,0.3,27.0,0.0,275.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 17:30:00+00:00,74.0,206.0,1.1,7.7,5.0,7.8,12.3,0.92,62.65,0.2,46.6,34.9,64.0,0.3,16.0,0.0,270.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 17:45:00+00:00,74.0,206.0,1.2,8.2,5.3,7.8,12.8,1.12,66.5,0.3,45.1,34.9,65.0,0.3,23.0,0.0,267.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 18:00:00+00:00,48.0,108.0,1.5,9.0,6.0,7.9,12.7,1.1,126.5,0.2,42.7,34.8,65.0,0.3,25.0,0.0,256.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 18:15:00+00:00,48.0,108.0,1.7,10.2,6.8,7.8,13.1,1.26,186.5,0.2,46.7,34.7,66.0,0.3,15.0,0.0,238.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 18:30:00+00:00,48.0,108.0,2.4,12.2,8.4,8.4,13.2,1.29,35.8,0.3,46.6,34.6,66.0,0.3,42.0,0.0,193.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 18:45:00+00:00,48.0,108.0,2.2,10.7,7.5,9.7,13.2,1.32,39.14,0.3,47.4,34.5,66.0,0.3,21.0,0.0,82.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 19:00:00+00:00,81.0,193.0,3.2,10.6,8.2,9.3,13.7,1.54,42.48,0.4,45.4,34.4,67.0,0.3,22.0,0.0,38.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 19:15:00+00:00,81.0,193.0,10.4,10.6,14.1,8.0,14.5,1.85,45.82,0.5,44.7,34.2,69.0,0.3,21.0,0.0,14.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 19:30:00+00:00,81.0,193.0,5.6,13.5,11.7,6.3,14.5,1.86,49.16,0.5,44.8,33.8,70.0,0.3,18.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 19:45:00+00:00,81.0,193.0,3.6,10.4,8.5,7.9,14.3,1.79,52.5,0.6,44.4,33.6,70.0,0.3,14.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 20:00:00+00:00,73.0,232.0,7.3,29.6,21.7,0.3,15.2,2.18,25.6,0.7,43.6,33.6,70.0,0.3,19.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 20:15:00+00:00,73.0,232.0,9.2,38.4,27.9,0.6499999999999999,15.1,2.15,128.8,0.6,45.0,33.5,71.0,0.3,10.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 20:30:00+00:00,73.0,232.0,9.3,24.1,20.4,1.0,15.4,2.28,16.3,0.7,46.6,33.6,71.0,0.3,17.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 20:45:00+00:00,73.0,232.0,12.2,28.4,25.1,0.9,15.1,2.12,17.066666666666666,0.7,47.3,33.4,72.0,0.3,13.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 21:00:00+00:00,112.0,287.0,18.6,21.5,26.5,0.8,15.6,2.35,17.833333333333336,0.7,52.4,33.3,73.0,0.3,13.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 21:15:00+00:00,112.0,287.0,15.7,21.7,24.4,0.6,16.0,2.53,18.6,0.8,48.9,33.4,73.0,0.3,14.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 21:30:00+00:00,112.0,287.0,14.8,22.0,23.7,0.3,15.6,2.36,15.600000000000001,0.9,48.9,33.4,73.0,0.3,17.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 21:45:00+00:00,112.0,287.0,10.9,21.9,20.6,1.0,15.4,2.28,12.6,0.8,52.4,33.4,72.0,0.3,31.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 22:00:00+00:00,66.0,218.0,8.8,21.8,18.7,1.2,15.0,2.09,14.149999999999999,0.6,56.5,33.4,71.0,0.3,33.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 22:15:00+00:00,66.0,218.0,7.6,22.1,17.9,1.2,15.1,2.12,15.7,0.7,51.8,33.5,71.0,0.3,43.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 22:30:00+00:00,66.0,218.0,6.1,18.8,14.9,4.4,14.4,1.82,149.4,0.7,47.8,33.6,70.0,0.3,44.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 22:45:00+00:00,66.0,218.0,3.4,8.8,7.5,8.3,14.3,1.77,3.6,0.8,45.1,33.6,70.0,0.3,39.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 23:00:00+00:00,39.0,125.0,1.8,7.7,5.6,10.6,13.9,1.62,56.45,0.7,44.5,33.6,70.0,0.3,102.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 23:15:00+00:00,39.0,125.0,5.8,7.9,8.9,11.0,13.8,1.55,109.3,0.6,44.1,33.6,70.0,0.3,43.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 23:30:00+00:00,39.0,125.0,4.7,7.6,7.8,12.2,13.7,1.51,135.0,0.6,43.7,33.7,70.0,0.3,57.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-23 23:45:00+00:00,39.0,125.0,6.1,7.8,9.1,14.1,13.6,1.47,76.0,0.5,43.4,33.6,70.0,0.3,63.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 00:00:00+00:00,34.0,143.0,7.5,8.9,10.9,16.7,14.0,1.63,95.86666666666666,0.5,42.9,33.6,70.0,0.3,67.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 00:15:00+00:00,34.0,143.0,4.0,10.6,8.8,20.0,13.5,1.44,115.73333333333332,0.5,43.2,33.6,70.0,0.3,44.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 00:30:00+00:00,34.0,143.0,1.8,7.9,5.6,14.3,13.3,1.36,135.6,0.5,43.9,33.5,71.0,0.3,34.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 00:45:00+00:00,34.0,143.0,1.4,7.5,5.1,11.5,13.3,1.37,52.2,0.5,43.5,33.4,71.0,0.3,16.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 01:00:00+00:00,64.0,146.0,2.4,9.4,7.0,13.9,13.4,1.39,58.45,0.4,43.6,33.3,72.0,0.3,11.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 01:15:00+00:00,64.0,146.0,4.6,9.1,8.6,14.2,13.7,1.51,64.7,0.4,43.7,33.2,73.0,0.3,16.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 01:30:00+00:00,64.0,146.0,3.3,9.0,7.5,15.4,13.5,1.42,90.6,0.4,43.8,33.2,73.0,0.3,28.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 01:45:00+00:00,64.0,146.0,1.9,8.5,6.1,15.0,13.3,1.36,119.63333333333333,0.4,44.9,33.3,73.0,0.3,31.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 02:00:00+00:00,54.0,171.0,2.5,8.7,6.7,13.4,13.2,1.32,148.66666666666666,0.5,44.2,33.3,73.0,0.3,38.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 02:15:00+00:00,54.0,171.0,4.7,9.6,8.9,12.0,13.4,1.38,177.7,0.5,44.0,33.2,74.0,0.3,38.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 02:30:00+00:00,54.0,171.0,5.9,10.8,10.6,11.4,13.5,1.43,129.9,0.5,43.6,33.1,75.0,0.3,38.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 02:45:00+00:00,54.0,171.0,8.9,10.3,12.7,12.8,13.5,1.41,76.75,0.5,44.4,33.2,74.0,0.3,31.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 03:00:00+00:00,81.0,213.0,9.0,4.7,9.8,14.5,13.6,1.46,23.6,0.5,43.8,33.3,74.0,0.3,36.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 03:15:00+00:00,81.0,213.0,6.6,5.6,8.4,12.8,13.5,1.42,68.2,0.5,43.2,33.2,74.0,0.3,47.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 03:30:00+00:00,81.0,213.0,5.4,4.0,6.5,12.7,13.2,1.31,70.75,0.4,42.5,33.1,74.0,0.3,62.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 03:45:00+00:00,81.0,213.0,7.7,4.7,8.8,10.9,13.1,1.26,73.3,0.4,42.0,33.0,73.0,0.3,42.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 04:00:00+00:00,62.0,169.0,7.2,25.6,19.4,2.8,13.0,1.23,102.7,0.5,41.5,33.0,73.0,0.3,173.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 04:15:00+00:00,62.0,169.0,16.8,64.7,48.1,2.65,13.1,1.26,28.7,0.4,40.9,33.0,74.0,0.3,175.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 04:30:00+00:00,62.0,169.0,3.9,29.0,18.6,2.5,12.9,1.15,18.3,0.3,40.7,32.9,73.0,0.3,75.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 04:45:00+00:00,62.0,169.0,17.1,23.2,26.2,2.6,13.0,1.21,36.5,0.3,40.5,33.0,73.0,0.3,101.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 05:00:00+00:00,30.0,127.0,6.5,16.1,13.8,5.0,13.8,1.56,54.7,0.3,40.2,32.9,74.0,0.3,81.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 05:15:00+00:00,30.0,127.0,19.1,19.1,25.6,2.8,13.3,1.35,44.56,0.3,39.9,32.9,73.0,0.3,48.0,0.0,6.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 05:30:00+00:00,30.0,127.0,16.1,12.7,19.8,6.3,13.3,1.33,34.42,0.4,40.1,32.7,73.0,0.3,57.0,0.0,7.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 05:45:00+00:00,30.0,127.0,22.3,11.3,24.1,8.4,13.9,1.59,24.28,0.4,39.8,32.7,77.0,0.3,36.0,0.0,12.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 06:00:00+00:00,95.0,228.0,15.9,15.9,21.4,6.2,14.0,1.63,14.14,0.4,39.8,32.5,79.0,0.3,19.0,0.0,30.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 06:15:00+00:00,95.0,228.0,11.6,16.8,18.4,5.7,13.7,1.52,4.0,0.9,39.6,32.2,81.0,0.3,70.0,0.0,32.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 06:30:00+00:00,95.0,228.0,5.7,20.2,15.4,9.2,13.4,1.37,41.1,0.9,39.3,31.9,81.0,0.3,56.0,0.0,75.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 06:45:00+00:00,95.0,228.0,5.2,7.2,8.1,12.1,13.1,1.27,78.2,0.7,39.3,31.6,81.0,0.3,25.0,0.0,53.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 07:00:00+00:00,34.0,107.0,13.9,4.3,13.6,11.0,13.2,1.31,115.3,0.5,39.2,31.6,80.0,0.3,163.0,0.0,13.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 07:15:00+00:00,34.0,107.0,10.5,9.9,13.8,9.5,13.1,1.24,2.9,0.4,40.6,30.9,80.0,0.3,98.0,0.0,22.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 07:30:00+00:00,34.0,107.0,75.8,8.05,54.9,14.2,13.1,1.26,67.4,0.3,41.8,30.2,85.0,0.3,149.0,0.0,81.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 07:45:00+00:00,34.0,107.0,3.4,6.2,6.1,18.9,13.0,1.22,63.737500000000004,0.3,41.7,30.0,87.0,0.3,31.0,0.0,154.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 08:00:00+00:00,29.2,9.0,4.4,7.4,7.5,21.1,13.3,1.35,60.075,0.2,41.9,30.1,87.0,0.3,46.0,0.0,230.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 08:15:00+00:00,24.4,9.0,49.7,7.6,44.5,27.8,15.4,2.26,56.41250000000001,0.2,42.0,30.0,88.0,0.3,145.0,0.0,261.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 08:30:00+00:00,19.6,9.0,3.8,11.6,9.2,10.8,13.9,1.59,52.75,0.2,41.8,30.2,87.0,0.3,45.0,0.0,291.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 08:45:00+00:00,14.8,9.0,6.9,11.9,11.9,15.2,14.0,1.64,49.087500000000006,0.3,41.8,30.7,85.0,0.3,108.0,0.0,299.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 09:00:00+00:00,10.0,17.0,5.7,10.1,10.0,14.6,13.8,1.58,45.425000000000004,0.3,42.4,30.9,84.0,0.3,14.0,0.0,305.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 09:15:00+00:00,10.0,17.0,5.7,11.9,11.0,13.7,14.0,1.64,41.7625,0.3,42.7,31.3,83.0,0.3,7.0,0.0,307.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 09:30:00+00:00,10.0,17.0,5.9,15.5,13.0,13.9,14.1,1.68,38.1,0.3,46.1,31.9,80.0,0.3,18.0,0.0,305.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 09:45:00+00:00,10.0,17.0,4.2,14.1,10.9,13.8,14.1,1.71,35.620000000000005,0.4,48.8,32.5,76.0,0.3,16.0,0.0,301.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 10:00:00+00:00,36.0,56.0,10.1,7.1,12.0,13.3,14.9,2.07,33.14,0.4,49.7,32.9,75.0,0.3,5.0,0.0,302.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 10:15:00+00:00,36.0,56.0,5.2,12.2,10.7,12.9,14.0,1.65,30.66,0.5,48.6,33.3,72.0,0.3,76.0,0.0,309.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 10:30:00+00:00,36.0,56.0,3.7,11.4,9.1,11.7,14.3,1.78,28.18,0.4,48.4,33.5,71.0,0.3,35.0,0.0,298.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 10:45:00+00:00,36.0,56.0,3.1,10.2,8.0,12.9,14.5,1.88,25.7,0.4,49.5,33.1,72.0,0.3,33.0,0.0,302.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 11:00:00+00:00,70.0,122.0,3.2,7.9,6.8,12.2,14.4,1.84,40.849999999999994,0.4,45.8,33.2,73.0,0.3,12.0,0.0,306.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 11:15:00+00:00,70.0,122.0,3.1,51.2,29.7,9.966666666666667,14.0,1.64,56.0,0.5,44.5,33.5,70.0,0.3,30.0,0.0,310.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 11:30:00+00:00,70.0,122.0,4.7,80.5,46.7,7.733333333333333,14.0,1.65,71.14999999999999,0.6,43.2,33.9,69.0,0.3,134.0,0.0,299.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 11:45:00+00:00,70.0,122.0,3.4,29.3,18.4,5.5,14.1,1.69,86.3,0.6,42.2,34.4,67.0,0.3,34.0,0.0,313.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 12:00:00+00:00,67.0,155.0,4.2,25.4,17.0,8.5,14.6,1.93,101.45,0.6,41.4,34.7,68.0,0.3,42.0,0.0,311.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 12:15:00+00:00,67.0,155.0,2.4,20.9,13.0,10.6,14.1,1.68,116.6,0.6,41.2,35.3,64.0,0.3,35.0,0.0,323.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 12:30:00+00:00,67.0,155.0,3.5,20.9,13.9,12.5,14.0,1.65,140.16666666666666,0.6,40.6,36.1,59.0,0.3,115.0,0.0,308.0,742.0
site_301,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2024-07-24 12:45:00+00:00,67.0,155.0,2.0,20.0,12.2,13.0,14.5,1.89,163.73333333333335,0.7,40.3,36.3,59.0,0.3,23.0,0.0,320.0,742.0
